segment_id,risk_score,risk_level
1489253386,0.13965064,low
1489253387,0.08699887,low
1489255555,0.12350604,low
1489255556,0.056385253,low
1489431784,0.09922188,low
1489439916,0.06023553,low
1489439917,0.033083003,low
1489439918,0.06711321,low
1489439919,0.059793983,low
1489439922,0.06504987,low
1489439924,0.14327341,low
1489439925,0.07361552,low
1489439930,0.16396023,low
1489439932,0.14301491,low
1489439933,0.10139625,low
1489439934,0.12523578,low
1489439935,0.15682943,low
1489439944,0.15308227,low
1489444769,0.12213379,low
1489444770,0.17906277,low
1489444772,0.15852343,low
1489444777,0.5535353,medium
1489444778,0.68001854,medium
1489444779,0.2319981,low
1489444781,0.5415605,medium
1489458277,0.74631137,high
1489458278,0.7362572,high
1489458279,0.7245046,high
1489458280,0.727835,high
1489458281,0.7366526,high
1489458282,0.7414006,high
1489458283,0.74877477,high
1489458284,0.65536594,medium
1489584746,0.08252638,low
1489584747,0.088109076,low
1489584748,0.08116936,low
1489584771,0.10628979,low
1489584781,0.07073218,low
1489584782,0.14557,low
1489584783,0.11846293,low
1489584798,0.07254608,low
1489584805,0.16852742,low
1489584806,0.1985267,low
1489584807,0.16986585,low
1489584809,0.080661766,low
1489584810,0.10825826,low
1489584811,0.08190494,low
1489584814,0.11994363,low
1489584816,0.1480438,low
1489584817,0.1532811,low
1489584818,0.18932267,low
1489591714,0.18022598,low
1489591724,0.19176139,low
1489949206,0.45843726,medium
1490038232,0.014169229,low
1490129821,0.17573187,low
1490129837,0.14824028,low
1490129870,0.09552511,low
1490129871,0.100627445,low
1490129872,0.08538246,low
1490129873,0.153348,low
1490129874,0.12339103,low
1490129876,0.27358612,low
1490129877,0.10787287,low
1490129878,0.07220907,low
1490129879,0.14847057,low
1490129880,0.11515299,low
1490129881,0.20736948,low
1490129883,0.116541505,low
1490129887,0.18932267,low
1490129892,0.118526585,low
1490129893,0.096784085,low
1490290599,0.097340845,low
1490290620,0.22764432,low
1490290628,0.12241162,low
1490290650,0.06147642,low
1490290651,0.10089925,low
1490290667,0.25956222,low
1490390809,0.1414751,low
1490390811,0.16373785,low
1490390823,0.15929118,low
1490390824,0.13368265,low
1490390825,0.1305786,low
1490390826,0.12523746,low
1490390842,0.11292228,low
1490390848,0.11090662,low
1490390859,0.07667825,low
1490390860,0.19935235,low
1490390861,0.1148018,low
1490390862,0.14743426,low
1490390863,0.17784256,low
1490390864,0.19358318,low
1490390865,0.170208,low
1490520716,0.18580751,low
1490520717,0.28967017,low
1490520720,0.11857474,low
1490520730,0.14971344,low
1490520759,0.1785035,low
1490521990,0.22999415,low
1490525231,0.2152236,low
1490525232,0.2184016,low
1490526723,0.7443759,high
1490526726,0.42571524,medium
1490526727,0.21783678,low
1490526728,0.61650294,medium
1490526729,0.6041052,medium
